평가년도,도서관구분,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000004,브니엘여자고등학교,부산,금정구,11570,0,168,1077,700000
2023,LIBTYPE000004,부산대학교사범대학부설고등학교,부산,금정구,18520,1,1151,1552,16200000
2023,LIBTYPE000004,남산고등학교,부산,금정구,17290,0,916,1476,11000000
2023,LIBTYPE000004,금정여자고등학교,부산,금정구,17973,1,1296,1859,11385000
2023,LIBTYPE000004,내성고등학교,부산,금정구,21272,0,643,776,11000000
2023,LIBTYPE000004,동래여자고등학교,부산,금정구,24909,0,2299,3105,14000000
2023,LIBTYPE000004,브니엘고등학교,부산,금정구,11570,0,3099,5784,4000000
2023,LIBTYPE000004,지산고등학교,부산,금정구,15547,0,285,375,8400000
2023,LIBTYPE000004,부산과학고등학교,부산,금정구,35832,0,2466,3068,8750000
2023,LIBTYPE000004,부산예술고등학교,부산,금정구,10965,0,1125,1750,9905000
2023,LIBTYPE000004,브니엘예술고등학교,부산,금정구,11570,0,150,910,3000000
2023,LIBTYPE000004,대진전자통신고등학교,부산,금정구,20716,0,142,148,13000000
2023,LIBTYPE000004,금정전자고등학교,부산,금정구,12136,0,85,745,11900000
2023,LIBTYPE000004,부산정보관광고등학교,부산,금정구,10787,0,720,1290,9000000
2023,LIBTYPE000004,서동초등학교,부산,금정구,18700,0,920,9173,7383000
2023,LIBTYPE000004,공덕초등학교,부산,금정구,11563,0,1782,4023,6552000
2023,LIBTYPE000004,금사초등학교,부산,금정구,12853,0,8411,11492,9600000
2023,LIBTYPE000004,금빛초등학교,부산,금정구,18703,0,15189,21992,12292000
2023,LIBTYPE000004,금성초등학교,부산,금정구,14389,0,481,2564,6300000
2023,LIBTYPE000004,금샘초등학교,부산,금정구,21801,0,4020,4957,8200000
2023,LIBTYPE000004,금정초등학교,부산,금정구,26570,0,23618,46195,14872000
2023,LIBTYPE000004,금양초등학교,부산,금정구,25357,0,13510,23642,14000000
2023,LIBTYPE000004,남산초등학교,부산,금정구,21307,0,3169,22143,10000000
2023,LIBTYPE000004,동상초등학교,부산,금정구,20463,0,4864,7208,7000000
2023,LIBTYPE000004,동현초등학교,부산,금정구,18866,0,13257,17374,8500000
2023,LIBTYPE000004,부곡초등학교,부산,금정구,16904,0,24015,42115,10000000
2023,LIBTYPE000004,서명초등학교,부산,금정구,20246,0,3106,11272,6477000
2023,LIBTYPE000004,구서초등학교,부산,금정구,28992,0,11765,17245,18000000
2023,LIBTYPE000004,장서초등학교,부산,금정구,21861,0,16510,23490,14600000
2023,LIBTYPE000004,장전초등학교,부산,금정구,23106,0,17911,28063,15542000
2023,LIBTYPE000004,청룡초등학교,부산,금정구,17900,0,15173,18747,23390000
2023,LIBTYPE000004,현곡초등학교,부산,금정구,11205,0,3630,8487,8600000
2023,LIBTYPE000004,두실초등학교,부산,금정구,29857,1,19326,28354,15210000
2023,LIBTYPE000004,동래초등학교,부산,금정구,24324,0,2793,3309,30000000
2023,LIBTYPE000004,부산삼육초등학교,부산,금정구,8562,0,4205,5847,7000000
2023,LIBTYPE000004,구서여자중학교,부산,금정구,22999,0,1361,2111,12400000
2023,LIBTYPE000004,금사중학교,부산,금정구,13366,0,1973,3451,8000000
2023,LIBTYPE000004,금양중학교,부산,금정구,23944,0,2060,3103,11855000
2023,LIBTYPE000004,남산중학교,부산,금정구,16360,0,608,979,16100000
2023,LIBTYPE000004,동현중학교,부산,금정구,17788,0,1463,2184,8000000
2023,LIBTYPE000004,부곡여자중학교,부산,금정구,16219,0,5726,10044,11200000
2023,LIBTYPE000004,부곡중학교,부산,금정구,19602,2,5092,6078,12000000
2023,LIBTYPE000004,장전중학교,부산,금정구,18304,1,2823,3946,10200000
2023,LIBTYPE000004,금정중학교,부산,금정구,21426,0,326,363,8880000
2023,LIBTYPE000004,동래여자중학교,부산,금정구,23519,0,2629,3744,12099000
2023,LIBTYPE000004,브니엘예술중학교,부산,금정구,0,0,3099,5184,7400000
2023,LIBTYPE000004,경일고등학교,부산,강서구,15302,0,1042,1434,10000000
2023,LIBTYPE000004,덕문고등학교,부산,강서구,10158,0,27,31,4375000
2023,LIBTYPE000004,명호고등학교,부산,강서구,13404,2,1288,1746,11337000
2023,LIBTYPE000004,부산강서고등학교,부산,강서구,17500,0,1142,1646,10100000
2023,LIBTYPE000004,부산대저고등학교,부산,강서구,6074,0,0,0,12685000
2023,LIBTYPE000004,부산소프트웨어마이스터고등학교,부산,강서구,7233,0,402,498,7348000
2023,LIBTYPE000004,가락초등학교,부산,강서구,12975,0,1660,5075,7000000
2023,LIBTYPE000004,오션초등학교,부산,강서구,24780,0,28074,40499,15150000
2023,LIBTYPE000004,녹산초등학교,부산,강서구,17381,1,9192,15850,16524000
2023,LIBTYPE000004,신명초등학교,부산,강서구,24845,1,23487,48365,13000000
2023,LIBTYPE000004,송정초등학교,부산,강서구,17097,0,11721,21703,12508000
2023,LIBTYPE000004,녹명초등학교,부산,강서구,14564,0,3814,6200,7000000
2023,LIBTYPE000004,대사초등학교,부산,강서구,6736,0,911,1250,6400000
2023,LIBTYPE000004,대상초등학교,부산,강서구,20041,0,1558,2717,5700000
2023,LIBTYPE000004,명일초등학교,부산,강서구,7902,1,12098,17929,12276000
2023,LIBTYPE000004,대저초등학교,부산,강서구,15145,0,806,1964,7650000
2023,LIBTYPE000004,덕두초등학교,부산,강서구,19151,0,7701,16764,8000000
2023,LIBTYPE000004,명호초등학교,부산,강서구,28472,1,14034,25936,18500000
2023,LIBTYPE000004,명지초등학교,부산,강서구,27497,2,36371,63541,17720000
2023,LIBTYPE000004,명원초등학교,부산,강서구,10123,1,17370,24915,16200000
2023,LIBTYPE000004,배영초등학교,부산,강서구,9702,0,5598,5615,6647000
2023,LIBTYPE000004,신호초등학교,부산,강서구,21801,0,16370,30518,11935000
2023,LIBTYPE000004,천가초등학교,부산,강서구,22206,0,1223,3577,6665000
2023,LIBTYPE000004,남명초등학교,부산,강서구,16374,0,7508,12567,20000000
2023,LIBTYPE000004,명지중학교,부산,강서구,11893,0,4112,5501,17020000
2023,LIBTYPE000004,신호중학교,부산,강서구,15841,2,4337,4760,10000000
2023,LIBTYPE000004,지사중학교,부산,강서구,7869,0,2085,3160,10000000
2023,LIBTYPE000004,낙동중학교,부산,강서구,16138,0,393,2280,7080000
2023,LIBTYPE000004,덕문중학교,부산,강서구,10968,0,80,99,4000000
2023,LIBTYPE000004,명호중학교,부산,강서구,22635,0,3516,7660,14900000
2023,LIBTYPE000004,경일중학교,부산,강서구,8259,0,8241,11191,18600000
2023,LIBTYPE000004,녹산중학교,부산,강서구,15654,0,277,610,6650000
2023,LIBTYPE000004,오션중학교,부산,강서구,5594,1,1551,2539,12000000
2023,LIBTYPE000004,대저중학교,부산,강서구,12226,0,445,819,6520000
2023,LIBTYPE000004,연제고등학교,부산,연제구,21508,0,587,1471,10106000
2023,LIBTYPE000004,이사벨고등학교,부산,연제구,14990,0,644,935,10500000
2023,LIBTYPE000004,부산외국어고등학교,부산,연제구,6000,0,0,0,12000000
2023,LIBTYPE000004,계성여자고등학교,부산,연제구,8643,0,136,214,8000000
2023,LIBTYPE000004,부산교육대학교부설초등학교,부산,연제구,27641,0,2000,19729,15000000
2023,LIBTYPE000004,거제초등학교,부산,연제구,16333,0,7215,13813,12400000
2023,LIBTYPE000004,거학초등학교,부산,연제구,26554,0,21557,37057,14000000
2023,LIBTYPE000004,과정초등학교,부산,연제구,16925,0,12600,29700,15000000
2023,LIBTYPE000004,남문초등학교,부산,연제구,23250,0,19109,21184,14400000
2023,LIBTYPE000004,동명초등학교,부산,연제구,18052,0,2599,4153,14000000
2023,LIBTYPE000004,연동초등학교,부산,연제구,23032,0,19133,32223,11500000
2023,LIBTYPE000004,연미초등학교,부산,연제구,16981,0,5298,8937,14000000
2023,LIBTYPE000004,연산초등학교,부산,연제구,19084,0,30366,65856,15576000
2023,LIBTYPE000004,연서초등학교,부산,연제구,24690,1,15388,21128,12854000
2023,LIBTYPE000004,연신초등학교,부산,연제구,15837,1,13831,23020,11380000
2023,LIBTYPE000004,연일초등학교,부산,연제구,16437,0,5128,7820,7500000
2023,LIBTYPE000004,연제초등학교,부산,연제구,21292,0,11003,20590,13500000
2023,LIBTYPE000004,연천초등학교,부산,연제구,18841,0,24427,45712,12000000
2023,LIBTYPE000004,창신초등학교,부산,연제구,26993,1,20785,32328,20600000
2023,LIBTYPE000004,토현초등학교,부산,연제구,20851,0,13749,19468,9400000
2023,LIBTYPE000004,거제여자중학교,부산,연제구,17014,0,2337,3251,15000000
2023,LIBTYPE000004,연산중학교,부산,연제구,19814,0,1448,1939,9500000
2023,LIBTYPE000004,연일중학교,부산,연제구,18508,0,1788,5125,11000000
2023,LIBTYPE000004,연제중학교,부산,연제구,16784,1,1849,4559,12000000
2023,LIBTYPE000004,연천중학교,부산,연제구,18745,0,1430,1924,9835000
2023,LIBTYPE000004,토현중학교,부산,연제구,17127,0,1809,2246,8110000
2023,LIBTYPE000004,거성중학교,부산,연제구,15062,0,679,689,8000000
2023,LIBTYPE000004,이사벨중학교,부산,연제구,15789,0,293,1889,9500000
2023,LIBTYPE000004,부산남일고등학교,부산,수영구,24464,0,175,486,10500000
2023,LIBTYPE000004,부산동여자고등학교,부산,수영구,23030,1,844,1267,20500000
2023,LIBTYPE000004,덕문여자고등학교,부산,수영구,21075,0,1441,1809,12000000
2023,LIBTYPE000004,부산여자상업고등학교,부산,수영구,18541,0,397,1093,5000000
2023,LIBTYPE000004,광남초등학교,부산,수영구,16129,0,8009,13206,12212000
2023,LIBTYPE000004,광안초등학교,부산,수영구,25825,0,18633,33442,12434000
2023,LIBTYPE000004,남천초등학교,부산,수영구,20879,1,9425,17062,14400000
2023,LIBTYPE000004,망미초등학교,부산,수영구,25075,1,20292,31231,14000000
2023,LIBTYPE000004,민락초등학교,부산,수영구,16677,0,18270,29392,12000000
2023,LIBTYPE000004,민안초등학교,부산,수영구,17318,0,13531,25381,9132000
2023,LIBTYPE000004,배산초등학교,부산,수영구,23464,0,5288,9849,12400000
2023,LIBTYPE000004,수미초등학교,부산,수영구,24040,0,9608,18489,10594000
2023,LIBTYPE000004,수영초등학교,부산,수영구,29585,0,19679,40459,18000000
2023,LIBTYPE000004,호암초등학교,부산,수영구,27740,0,14622,26958,9194000
2023,LIBTYPE000004,광안중학교,부산,수영구,20321,0,795,1007,7900000
2023,LIBTYPE000004,망미중학교,부산,수영구,18099,0,500,720,9000000
2023,LIBTYPE000004,부산수영중학교,부산,수영구,21359,2,1856,2701,10900000
2023,LIBTYPE000004,한바다중학교,부산,수영구,16744,0,1910,2587,11000000
2023,LIBTYPE000004,동아중학교,부산,수영구,14606,0,400,1347,10000000
2023,LIBTYPE000004,동수영중학교,부산,수영구,26502,0,878,1274,9900000
2023,LIBTYPE000004,구덕고등학교,부산,사상구,11868,1,1630,2451,10000000
2023,LIBTYPE000004,사상고등학교,부산,사상구,12721,1,648,826,10000000
2023,LIBTYPE000004,주례여자고등학교,부산,사상구,19176,0,2694,3866,14197000
2023,LIBTYPE000004,대덕여자고등학교,부산,사상구,14424,0,1220,1882,9500000
2023,LIBTYPE000004,서부산공업고등학교,부산,사상구,23852,0,700,1090,10960000
2023,LIBTYPE000004,감전초등학교,부산,사상구,14688,0,6508,13149,12100000
2023,LIBTYPE000004,괘법초등학교,부산,사상구,14808,0,1873,3690,7500000
2023,LIBTYPE000004,구학초등학교,부산,사상구,17076,0,6109,7815,13580000
2023,LIBTYPE000004,덕상초등학교,부산,사상구,14861,0,19176,21092,11000000
2023,LIBTYPE000004,덕포초등학교,부산,사상구,13668,0,8137,11736,11926000
2023,LIBTYPE000004,동궁초등학교,부산,사상구,19680,0,17938,21460,12000000
2023,LIBTYPE000004,동주초등학교,부산,사상구,23966,0,2807,23666,12000000
2023,LIBTYPE000004,모덕초등학교,부산,사상구,17629,0,12184,19820,11300000
2023,LIBTYPE000004,모동초등학교,부산,사상구,15202,0,3535,6389,7100000
2023,LIBTYPE000004,모라초등학교,부산,사상구,14762,0,7870,16186,7790000
2023,LIBTYPE000004,모산초등학교,부산,사상구,19786,0,15637,23569,8700000
2023,LIBTYPE000004,사상초등학교,부산,사상구,17119,0,11756,26866,8514000
2023,LIBTYPE000004,삼덕초등학교,부산,사상구,13116,0,7331,19178,12200000
2023,LIBTYPE000004,서감초등학교,부산,사상구,19128,0,3538,5721,7114000
2023,LIBTYPE000004,엄궁초등학교,부산,사상구,20049,0,18134,35241,12607000
2023,LIBTYPE000004,주양초등학교,부산,사상구,18720,0,7311,13197,16000000
2023,LIBTYPE000004,주감초등학교,부산,사상구,18885,0,16967,32437,11394000
2023,LIBTYPE000004,주학초등학교,부산,사상구,15224,0,5220,17314,6262000
2023,LIBTYPE000004,창진초등학교,부산,사상구,15400,0,15622,31303,10100000
2023,LIBTYPE000004,학장초등학교,부산,사상구,17654,0,8642,13384,8000000
2023,LIBTYPE000004,학진초등학교,부산,사상구,23079,0,13357,19282,10920000
2023,LIBTYPE000004,덕포여자중학교,부산,사상구,14609,0,845,1739,8000000
2023,LIBTYPE000004,동주중학교,부산,사상구,15565,0,1712,2336,7600000
2023,LIBTYPE000004,모동중학교,부산,사상구,15914,0,943,1157,7750000
2023,LIBTYPE000004,모라중학교,부산,사상구,16362,1,1942,2712,10000000
2023,LIBTYPE000004,신라중학교,부산,사상구,22498,0,1623,2104,8000000
2023,LIBTYPE000004,엄궁중학교,부산,사상구,16353,1,1786,2407,9900000
2023,LIBTYPE000004,주감중학교,부산,사상구,14927,0,2581,6335,7980000
2023,LIBTYPE000004,주례여자중학교,부산,사상구,16049,0,1517,2391,8586000
2023,LIBTYPE000004,주례중학교,부산,사상구,16844,0,1746,2228,8000000
2023,LIBTYPE000004,학장중학교,부산,사상구,11779,0,1729,3454,8130000
2023,LIBTYPE000004,정관고등학교,부산,기장군,28368,0,2958,3500,14499000
2023,LIBTYPE000004,기장고등학교,부산,기장군,26272,1,3100,3302,20000000
2023,LIBTYPE000004,부산장안고등학교,부산,기장군,16778,1,516,1084,10500000
2023,LIBTYPE000004,신정고등학교,부산,기장군,20333,1,3438,4607,12000000
2023,LIBTYPE000004,장안제일고등학교,부산,기장군,11689,0,0,0,7700000
2023,LIBTYPE000004,방곡초등학교,부산,기장군,16678,0,19137,28924,16000000
2023,LIBTYPE000004,가동초등학교,부산,기장군,15163,0,9304,18677,20200000
2023,LIBTYPE000004,기장초등학교,부산,기장군,24632,0,28635,54561,15000000
2023,LIBTYPE000004,용암초등학교,부산,기장군,11674,0,145,243,6560000
2023,LIBTYPE000004,대청초등학교,부산,기장군,22799,0,5079,8691,11000000
2023,LIBTYPE000004,교리초등학교,부산,기장군,26488,0,21694,38629,11000000
2023,LIBTYPE000004,내리초등학교,부산,기장군,15149,0,1289,5494,7200000
2023,LIBTYPE000004,신정초등학교,부산,기장군,26175,0,17240,28048,13242000
2023,LIBTYPE000004,해빛초등학교,부산,기장군,9914,1,13110,19133,14200000
2023,LIBTYPE000004,신진초등학교,부산,기장군,15868,0,4512,9211,7230000
2023,LIBTYPE000004,일광초등학교,부산,기장군,24409,1,8192,9788,14500000
2023,LIBTYPE000004,월내초등학교,부산,기장군,18722,0,5694,5985,7000000
2023,LIBTYPE000004,월평초등학교,부산,기장군,15572,0,478,614,6726000
2023,LIBTYPE000004,장안초등학교,부산,기장군,16036,0,2575,5563,7200000
2023,LIBTYPE000004,정관초등학교,부산,기장군,31062,1,30029,50212,16800000
2023,LIBTYPE000004,좌천초등학교,부산,기장군,14638,0,60,237,7000000
2023,LIBTYPE000004,죽성초등학교,부산,기장군,13473,0,2050,5351,6500000
2023,LIBTYPE000004,철마초등학교,부산,기장군,19701,0,1041,1807,6579000
2023,LIBTYPE000004,칠암초등학교,부산,기장군,13043,0,2708,5644,6424000
2023,LIBTYPE000004,정원초등학교,부산,기장군,26540,1,22042,35681,17300000
2023,LIBTYPE000004,달산초등학교,부산,기장군,19015,0,10476,15457,11470000
2023,LIBTYPE000004,모전초등학교,부산,기장군,35630,1,29705,45618,20000000
2023,LIBTYPE000004,정관중학교,부산,기장군,12414,1,1567,3687,14000000
2023,LIBTYPE000004,기장중학교,부산,기장군,18717,1,3210,6707,10120000
2023,LIBTYPE000004,신정중학교,부산,기장군,15590,0,5890,7756,15000000
2023,LIBTYPE000004,대청중학교,부산,기장군,24091,1,4656,6264,10500000
2023,LIBTYPE000004,일광중학교,부산,기장군,13612,1,4504,5516,15000000
2023,LIBTYPE000004,부산중앙중학교,부산,기장군,17193,0,3388,4560,10938000
2023,LIBTYPE000004,모전중학교,부산,기장군,17693,2,5874,9485,18800000
2023,LIBTYPE000004,장안중학교,부산,기장군,18643,0,4448,6160,8700000
2023,LIBTYPE000004,경북대학교사범대학부설고등학교,대구,중구,26268,0,1578,2031,13115000
2023,LIBTYPE000004,경북여자고등학교,대구,중구,25178,0,3200,6571,19900000
2023,LIBTYPE000004,신명고등학교,대구,중구,15586,0,607,1079,13500000
2023,LIBTYPE000004,경북공업고등학교,대구,중구,12566,0,3763,7255,17191000
2023,LIBTYPE000004,경북대학교사범대학부설초등학교,대구,중구,26647,1,2682,8237,11000000
2023,LIBTYPE000004,대구초등학교,대구,중구,18886,0,8481,13702,12333000
2023,LIBTYPE000004,대구남산초등학교,대구,중구,21763,0,12971,23048,11894000
2023,LIBTYPE000004,대구동덕초등학교,대구,중구,16758,1,4091,14392,9000000
